Ort;Plz;Bundesland
Welle;3353;Niedersachsen
Jesteburg;3353;Niedersachsen
Asendorf;3353;Niedersachsen
Hanstedt;3353;Niedersachsen
Egestorf;3353;Niedersachsen
Undeloh;3353;Niedersachsen
Wenzendorf;3353;Niedersachsen
Hollenstedt;3353;Niedersachsen
Drestedt;3353;Niedersachsen
Appel;3353;Niedersachsen
Lueneburg;3355;Niedersachsen
Lueneburg;3355;Niedersachsen
Lueneburg;3355;Niedersachsen
Bleckede;3355;Niedersachsen
Barum;3355;Niedersachsen
Wittorf;3355;Niedersachsen
Bardowick;3355;Niedersachsen
Mechtersen;3355;Niedersachsen
Voegelsen;3355;Niedersachsen
Adendorf;3355;Niedersachsen
Dahlenburg;3355;Niedersachsen
Dahlem;3355;Niedersachsen
Boitze;3355;Niedersachsen
Nahrendorf;3355;Niedersachsen
Tosterglope;3355;Niedersachsen
Goedenstorf;3353;Niedersachsen
Eyendorf;3353;Niedersachsen
Salzhausen;3353;Niedersachsen
Garlstorf;3353;Niedersachsen
Luedersburg;3355;Niedersachsen
Rullstorf;3355;Niedersachsen
Scharnebeck;3355;Niedersachsen
Echem;3355;Niedersachsen
Artlenburg;3355;Niedersachsen
Brietlingen;3355;Niedersachsen
Amelinghausen;3355;Niedersachsen
Rehlingen;3355;Niedersachsen
Oldendorf (Luhe);3355;Niedersachsen
Betzendorf;3355;Niedersachsen
Soderstorf;3355;Niedersachsen
Dachtmissen;3355;Niedersachsen
Reppenstedt;3355;Niedersachsen
Westergellersen;3355;Niedersachsen
Kirchgellersen;3355;Niedersachsen
Heiligenthal;3355;Niedersachsen
Suedergellersen;3355;Niedersachsen
Tespe;3353;Niedersachsen
Barendorf;3355;Niedersachsen
Vastorf;3355;Niedersachsen
Neetze;3355;Niedersachsen
Reinstorf;3355;Niedersachsen
Thomasburg;3355;Niedersachsen
Wendisch Evern;3355;Niedersachsen
Barnstedt;3355;Niedersachsen
Melbeck;3355;Niedersachsen
Deutsch Evern;3355;Niedersachsen
Embsen;3355;Niedersachsen
Drage;3353;Niedersachsen
Winsen (Luhe);3353;Niedersachsen
Stelle;3353;Niedersachsen
Marschacht;3353;Niedersachsen
Brackel;3353;Niedersachsen
Marxen;3353;Niedersachsen
Garstedt;3353;Niedersachsen
Toppenstedt;3353;Niedersachsen
Vierhoefen;3353;Niedersachsen
Wulfsen;3353;Niedersachsen
Handorf;3355;Niedersachsen
Radbruch;3355;Niedersachsen
Wentorf bei Hamburg;1053;Schleswig-Holstein
Reinbek;1062;Schleswig-Holstein
Buchhorst;1053;Schleswig-Holstein
Schnakenbek;1053;Schleswig-Holstein
Lauenburg/Elbe;1053;Schleswig-Holstein
Luetau;1053;Schleswig-Holstein
Kruezen;1053;Schleswig-Holstein
Lanze;1053;Schleswig-Holstein
Wangelau;1053;Schleswig-Holstein
Juliusburg;1053;Schleswig-Holstein
Guelzow;1053;Schleswig-Holstein
Basedow;1053;Schleswig-Holstein
Dalldorf;1053;Schleswig-Holstein
Krukow;1053;Schleswig-Holstein
Gross Pampau;1053;Schleswig-Holstein
Fuhlenhagen;1053;Schleswig-Holstein
Schretstaken;1053;Schleswig-Holstein
Moehnsen;1053;Schleswig-Holstein
Grabau;1053;Schleswig-Holstein
Sahms;1053;Schleswig-Holstein
Elmenhorst;1053;Schleswig-Holstein
Basthorst;1053;Schleswig-Holstein
Muehlenrade;1053;Schleswig-Holstein
Grove;1053;Schleswig-Holstein
Schwarzenbek;1053;Schleswig-Holstein
Talkau;1053;Schleswig-Holstein
Havekost;1053;Schleswig-Holstein
Worth;1053;Schleswig-Holstein
Geesthacht;1053;Schleswig-Holstein
Hamwarde;1053;Schleswig-Holstein
Wiershop;1053;Schleswig-Holstein
Glinde;1062;Schleswig-Holstein
Kankelau;1053;Schleswig-Holstein
Goettin;1053;Schleswig-Holstein
Buechen;1053;Schleswig-Holstein
Broethen;1053;Schleswig-Holstein
Siebeneichen;1053;Schleswig-Holstein
Fitzen;1053;Schleswig-Holstein
Witzeeze;1053;Schleswig-Holstein
Roseburg;1053;Schleswig-Holstein
Klein Pampau;1053;Schleswig-Holstein
Hornbek;1053;Schleswig-Holstein
Guester;1053;Schleswig-Holstein
Langenlehsten;1053;Schleswig-Holstein
Woltersdorf;1053;Schleswig-Holstein
Schulendorf;1053;Schleswig-Holstein
Tramm;1053;Schleswig-Holstein
Muessen;1053;Schleswig-Holstein
Aumuehle;1053;Schleswig-Holstein
Wohltorf;1053;Schleswig-Holstein
Dassendorf;1053;Schleswig-Holstein
Hittbergen;3355;Niedersachsen
Hohnstorf (Elbe);3355;Niedersachsen
Brunstorf;1053;Schleswig-Holstein
Hohenhorn;1053;Schleswig-Holstein
Kollow;1053;Schleswig-Holstein
Kroeppelshagen-Fahrendorf;1053;Schleswig-Holstein
Buxtehude;3359;Niedersachsen
Neu Wulmstorf;3353;Niedersachsen
Jork;3359;Niedersachsen
Nottensdorf;3359;Niedersachsen
Neuenkirchen;3359;Niedersachsen
Bliedersdorf;3359;Niedersachsen
Horneburg;3359;Niedersachsen
Apensen;3359;Niedersachsen
Beckdorf;3359;Niedersachsen
Sauensiek;3359;Niedersachsen
Halvesbostel;3353;Niedersachsen
Moisburg;3353;Niedersachsen
Regesbostel;3353;Niedersachsen
Stade;3359;Niedersachsen
Stade;3359;Niedersachsen
Stade;3359;Niedersachsen
Stade;3359;Niedersachsen
Agathenburg;3359;Niedersachsen
Harsefeld;3359;Niedersachsen
Brest;3359;Niedersachsen
Bargstedt;3359;Niedersachsen
Ahlerstedt;3359;Niedersachsen
Drochtersen;3359;Niedersachsen
Burweg;3359;Niedersachsen
Himmelpforten;3359;Niedersachsen
Duedenbuettel;3359;Niedersachsen
Engelschoff;3359;Niedersachsen
Grossenwoerden;3359;Niedersachsen
Hammah;3359;Niedersachsen
Deinste;3359;Niedersachsen
Fredenbeck;3359;Niedersachsen
Steinkirchen;3359;Niedersachsen
Guderhandviertel;3359;Niedersachsen
Mittelnkirchen;3359;Niedersachsen
Gruenendeich;3359;Niedersachsen
Hollern-Twielenfleth;3359;Niedersachsen
Kranenburg;3359;Niedersachsen
Oldendorf;3359;Niedersachsen
Heinbockel;3359;Niedersachsen
Estorf;3359;Niedersachsen
Freiburg (Elbe);3359;Niedersachsen
Balje;3359;Niedersachsen
Krummendeich;3359;Niedersachsen
Oederquart;3359;Niedersachsen
Wischhafen;3359;Niedersachsen
Dollern;3359;Niedersachsen
Hemmoor;3352;Niedersachsen
Hechthausen;3352;Niedersachsen
Osten;3352;Niedersachsen
Osterbruch;3352;Niedersachsen
Otterndorf;3352;Niedersachsen
Neuenkirchen;3352;Niedersachsen
Nordleda;3352;Niedersachsen
Hollnseth;3352;Niedersachsen
Armstorf;3352;Niedersachsen
Lamstedt;3352;Niedersachsen
Mittelstenahe;3352;Niedersachsen
Stinstedt;3352;Niedersachsen
Odisheim;3352;Niedersachsen
Ihlienworth;3352;Niedersachsen
Steinau;3352;Niedersachsen
Wanna;3352;Niedersachsen
Cadenberge;3352;Niedersachsen
Buelkau;3352;Niedersachsen
Geversdorf;3352;Niedersachsen
Belum;3352;Niedersachsen
Neuhaus an der Oste;3352;Niedersachsen
Oberndorf;3352;Niedersachsen
Wingst;3352;Niedersachsen
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Oststeinbek;1062;Schleswig-Holstein
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Braak;1062;Schleswig-Holstein
Stapelfeld;1062;Schleswig-Holstein
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Hamburg;2000;Hamburg
Hampuri;2000;Hamburg
Norderstedt;1060;Schleswig-Holstein
Norderstedt;1060;Schleswig-Holstein
Norderstedt;1060;Schleswig-Holstein
Norderstedt;1060;Schleswig-Holstein
Norderstedt;1060;Schleswig-Holstein
Schenefeld;1056;Schleswig-Holstein
Wedel;1056;Schleswig-Holstein
Barsbuettel;1062;Schleswig-Holstein
Tangstedt;1062;Schleswig-Holstein
Ahrensburg;1062;Schleswig-Holstein
Grosshansdorf;1062;Schleswig-Holstein
Hamfelde in Holstein;1062;Schleswig-Holstein
Hamfelde in Lauenburg;1053;Schleswig-Holstein
Rausdorf;1062;Schleswig-Holstein
Koethel;1053;Schleswig-Holstein
Delingsdorf;1062;Schleswig-Holstein
Kasseburg;1053;Schleswig-Holstein
Schoenberg;1053;Schleswig-Holstein
Hammoor;1062;Schleswig-Holstein
Bargteheide;1062;Schleswig-Holstein
Jersbek;1062;Schleswig-Holstein
Hohenfelde;1062;Schleswig-Holstein
Trittau;1062;Schleswig-Holstein
Brunsbek;1062;Schleswig-Holstein
Grande;1062;Schleswig-Holstein
Dahmker;1053;Schleswig-Holstein
Grossensee;1062;Schleswig-Holstein
Ammersbek;1062;Schleswig-Holstein
Luetjensee;1062;Schleswig-Holstein
Hoisdorf;1062;Schleswig-Holstein
Groenwohld;1062;Schleswig-Holstein
Kuddewoerde;1053;Schleswig-Holstein
Linau;1053;Schleswig-Holstein
Siek;1062;Schleswig-Holstein
Steinburg;1062;Schleswig-Holstein
Todendorf;1062;Schleswig-Holstein
Tremsbuettel;1062;Schleswig-Holstein
Witzhave;1062;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Luebeck;1003;Schleswig-Holstein
Bad Schwartau;1055;Schleswig-Holstein
Stockelsdorf;1055;Schleswig-Holstein
Rehhorst;1062;Schleswig-Holstein
Moenkhagen;1062;Schleswig-Holstein
Zarpen;1062;Schleswig-Holstein
Hamberge;1062;Schleswig-Holstein
Heilshoop;1062;Schleswig-Holstein
Badendorf;1062;Schleswig-Holstein
Ahrensboek;1055;Schleswig-Holstein
Ratekau;1055;Schleswig-Holstein
Gross Groenau;1053;Schleswig-Holstein
Gross Sarau;1053;Schleswig-Holstein
Krummesse;1053;Schleswig-Holstein
Klempau;1053;Schleswig-Holstein
Timmendorfer Strand;1055;Schleswig-Holstein
Scharbeutz;1055;Schleswig-Holstein
Scharbeutz;1055;Schleswig-Holstein
Suesel;1055;Schleswig-Holstein
Eutin;1055;Schleswig-Holstein
Kirchnuechel;1057;Schleswig-Holstein
Malente;1055;Schleswig-Holstein
Bosau;1055;Schleswig-Holstein
Kasseedorf;1055;Schleswig-Holstein
Glasau;1060;Schleswig-Holstein
Schashagen;1055;Schleswig-Holstein
Neustadt in Holstein;1055;Schleswig-Holstein
Sierksdorf;1055;Schleswig-Holstein
Altenkrempe;1055;Schleswig-Holstein
Lensahn;1055;Schleswig-Holstein
Beschendorf;1055;Schleswig-Holstein
Manhagen;1055;Schleswig-Holstein
Kabelhorst;1055;Schleswig-Holstein
Riepsdorf;1055;Schleswig-Holstein
Harmsdorf;1055;Schleswig-Holstein
Damlos;1055;Schleswig-Holstein
Groemitz;1055;Schleswig-Holstein
Schoenwalde am Bungsberg;1055;Schleswig-Holstein
Kellenhusen;1055;Schleswig-Holstein
Dahme;1055;Schleswig-Holstein
Grube;1055;Schleswig-Holstein
Goehl;1055;Schleswig-Holstein
Wangels;1055;Schleswig-Holstein
Oldenburg in Holstein;1055;Schleswig-Holstein
Gremersdorf;1055;Schleswig-Holstein
Fehmarn;1055;Schleswig-Holstein
Heiligenhafen;1055;Schleswig-Holstein
Grossenbrode;1055;Schleswig-Holstein
Heringsdorf;1055;Schleswig-Holstein
Neukirchen;1055;Schleswig-Holstein
Stipsdorf;1060;Schleswig-Holstein
Bad Segeberg;1060;Schleswig-Holstein
Fahrenkrug;1060;Schleswig-Holstein
Gross Roennau;1060;Schleswig-Holstein
Weede;1060;Schleswig-Holstein
Negernboetel;1060;Schleswig-Holstein
Moezen;1060;Schleswig-Holstein
Hoegersdorf;1060;Schleswig-Holstein
Schwissel;1060;Schleswig-Holstein
Klein Roennau;1060;Schleswig-Holstein
Traventhal;1060;Schleswig-Holstein
Klein Gladebruegge;1060;Schleswig-Holstein
Schieren;1060;Schleswig-Holstein
Schackendorf;1060;Schleswig-Holstein
Wahlstedt;1060;Schleswig-Holstein
Nehms;1060;Schleswig-Holstein
Blunk;1060;Schleswig-Holstein
Geschendorf;1060;Schleswig-Holstein
Strukdorf;1060;Schleswig-Holstein
Westerrade;1060;Schleswig-Holstein
Neversdorf;1060;Schleswig-Holstein
Gross Niendorf;1060;Schleswig-Holstein
Leezen;1060;Schleswig-Holstein
Bebensee;1060;Schleswig-Holstein
Neuengoers;1060;Schleswig-Holstein
Pronstorf;1060;Schleswig-Holstein
Rohlstorf;1060;Schleswig-Holstein
Seedorf;1060;Schleswig-Holstein
Tensfeld;1060;Schleswig-Holstein
Damsdorf;1060;Schleswig-Holstein
Fredesdorf;1060;Schleswig-Holstein
Bark;1060;Schleswig-Holstein
Todesfelde;1060;Schleswig-Holstein
Travenhorst;1060;Schleswig-Holstein
Krems II;1060;Schleswig-Holstein
Wensin;1060;Schleswig-Holstein
Wittenborn;1060;Schleswig-Holstein
Kuekels;1060;Schleswig-Holstein
Bad Oldesloe;1062;Schleswig-Holstein
Travenbrueck;1062;Schleswig-Holstein
Ruempel;1062;Schleswig-Holstein
Neritz;1062;Schleswig-Holstein
Bahrenhof;1060;Schleswig-Holstein
Wakendorf I;1060;Schleswig-Holstein
Buehnsdorf;1060;Schleswig-Holstein
Seth;1060;Schleswig-Holstein
Grabau;1062;Schleswig-Holstein
Oering;1060;Schleswig-Holstein
Dreggers;1060;Schleswig-Holstein
Itzstedt;1060;Schleswig-Holstein
Lasbek;1062;Schleswig-Holstein
Poelitz;1062;Schleswig-Holstein
Westerau;1062;Schleswig-Holstein
Steinhorst;1053;Schleswig-Holstein
Schiphorst;1053;Schleswig-Holstein
Schuerensoehlen;1053;Schleswig-Holstein
Bliestorf;1053;Schleswig-Holstein
Rethwisch;1062;Schleswig-Holstein
Sierksrade;1053;Schleswig-Holstein
Kastorf;1053;Schleswig-Holstein
Gross Boden;1053;Schleswig-Holstein
Duechelsdorf;1053;Schleswig-Holstein
Meddewade;1062;Schleswig-Holstein
Stubben;1053;Schleswig-Holstein
Grinau;1053;Schleswig-Holstein
Siebenbaeumen;1053;Schleswig-Holstein
Feldhorst;1062;Schleswig-Holstein
Reinfeld (Holstein);1062;Schleswig-Holstein
Barnitz;1062;Schleswig-Holstein
Wesenberg;1062;Schleswig-Holstein
Heidekamp;1062;Schleswig-Holstein
Gross Schenkenberg;1053;Schleswig-Holstein
Klein Wesenberg;1062;Schleswig-Holstein
Nienwohld;1062;Schleswig-Holstein
Kayhude;1060;Schleswig-Holstein
Bargfeld-Stegen;1062;Schleswig-Holstein
Nahe;1060;Schleswig-Holstein
Suelfeld;1060;Schleswig-Holstein
Elmenhorst;1062;Schleswig-Holstein
Moelln;1053;Schleswig-Holstein
Baelau;1053;Schleswig-Holstein
Niendorf an der Stecknitz;1053;Schleswig-Holstein
Koberg;1053;Schleswig-Holstein
Borstorf;1053;Schleswig-Holstein
Breitenfelde;1053;Schleswig-Holstein
Alt Moelln;1053;Schleswig-Holstein
Lankau;1053;Schleswig-Holstein
Sterley;1053;Schleswig-Holstein
Brunsmark;1053;Schleswig-Holstein
Seedorf;1053;Schleswig-Holstein
Klein Zecher;1053;Schleswig-Holstein
Grambek;1053;Schleswig-Holstein
Horst;1053;Schleswig-Holstein
Lehmrade;1053;Schleswig-Holstein
Hollenbek;1053;Schleswig-Holstein
Walksfelde;1053;Schleswig-Holstein
Ritzerau;1053;Schleswig-Holstein
Poggensee;1053;Schleswig-Holstein
Panten;1053;Schleswig-Holstein
Nusse;1053;Schleswig-Holstein
Labenz;1053;Schleswig-Holstein
Sirksfelde;1053;Schleswig-Holstein
Luechow;1053;Schleswig-Holstein
Wentorf;1053;Schleswig-Holstein
Sandesneben;1053;Schleswig-Holstein
Kuehsen;1053;Schleswig-Holstein
Klinkrade;1053;Schleswig-Holstein
Duvensee;1053;Schleswig-Holstein
Besenthal;1053;Schleswig-Holstein
Gudow;1053;Schleswig-Holstein
Mechow;1053;Schleswig-Holstein
Fredeburg;1053;Schleswig-Holstein
Giesensdorf;1053;Schleswig-Holstein
Albsfelde;1053;Schleswig-Holstein
Roemnitz;1053;Schleswig-Holstein
Baek;1053;Schleswig-Holstein
Ratzeburg;1053;Schleswig-Holstein
Mustin;1053;Schleswig-Holstein
Salem;1053;Schleswig-Holstein
Pogeez;1053;Schleswig-Holstein
Buchholz;1053;Schleswig-Holstein
Ziethen;1053;Schleswig-Holstein
Kulpin;1053;Schleswig-Holstein
Kittlitz;1053;Schleswig-Holstein
Harmsdorf;1053;Schleswig-Holstein
Schmilau;1053;Schleswig-Holstein
Einhaus;1053;Schleswig-Holstein
Gross Disnack;1053;Schleswig-Holstein
Berkenthin;1053;Schleswig-Holstein
Goeldenitz;1053;Schleswig-Holstein
Niendorf;1053;Schleswig-Holstein
Behlendorf;1053;Schleswig-Holstein
Rondeshagen;1053;Schleswig-Holstein
Schoenberg;13058;Mecklenburg-Vorpommern
Niendorf;13058;Mecklenburg-Vorpommern
Roduchelstorf;13058;Mecklenburg-Vorpommern
Gross Siemz;13058;Mecklenburg-Vorpommern
Selmsdorf;13058;Mecklenburg-Vorpommern
Lockwisch;13058;Mecklenburg-Vorpommern
Luedersdorf;13058;Mecklenburg-Vorpommern
Menzendorf;13058;Mecklenburg-Vorpommern
Bernstorf;13058;Mecklenburg-Vorpommern
Upahl;13058;Mecklenburg-Vorpommern
Papenhusen;13058;Mecklenburg-Vorpommern
Mallentin;13058;Mecklenburg-Vorpommern
Plueschow;13058;Mecklenburg-Vorpommern
Warnow;13058;Mecklenburg-Vorpommern
Testorf-Steinfort;13058;Mecklenburg-Vorpommern
Grieben;13058;Mecklenburg-Vorpommern
Hanshagen;13058;Mecklenburg-Vorpommern
Roggenstorf;13058;Mecklenburg-Vorpommern
Rueting;13058;Mecklenburg-Vorpommern
Boerzow;13058;Mecklenburg-Vorpommern
Grevesmuehlen;13058;Mecklenburg-Vorpommern
Kalkhorst;13058;Mecklenburg-Vorpommern
Poetenitz;13058;Mecklenburg-Vorpommern
Harkensee;13058;Mecklenburg-Vorpommern
Dassow;13058;Mecklenburg-Vorpommern
Boltenhagen;13058;Mecklenburg-Vorpommern
Moor-Rolofshagen;13058;Mecklenburg-Vorpommern
Damshagen;13058;Mecklenburg-Vorpommern
Kluetz;13058;Mecklenburg-Vorpommern
Elmenhorst;13058;Mecklenburg-Vorpommern
Gross Walmstorf;13058;Mecklenburg-Vorpommern
Wismar;13006;Mecklenburg-Vorpommern
Barnekow;13058;Mecklenburg-Vorpommern
Gramkow;13058;Mecklenburg-Vorpommern
Zierow;13058;Mecklenburg-Vorpommern
Wismar;13006;Mecklenburg-Vorpommern
Gaegelow;13058;Mecklenburg-Vorpommern
Wismar;13006;Mecklenburg-Vorpommern
Benz;13058;Mecklenburg-Vorpommern
Schimm;13058;Mecklenburg-Vorpommern
Dorf Mecklenburg;13058;Mecklenburg-Vorpommern
Gross Stieten;13058;Mecklenburg-Vorpommern
Metelsdorf;13058;Mecklenburg-Vorpommern
Luebow;13058;Mecklenburg-Vorpommern
Neuburg;13058;Mecklenburg-Vorpommern
Hornstorf;13058;Mecklenburg-Vorpommern
Krusenhagen;13058;Mecklenburg-Vorpommern
Blowatz;13058;Mecklenburg-Vorpommern
Boiensdorf;13058;Mecklenburg-Vorpommern
Zurow;13058;Mecklenburg-Vorpommern
Neukloster;13058;Mecklenburg-Vorpommern
Glasin;13058;Mecklenburg-Vorpommern
Luebberstorf;13058;Mecklenburg-Vorpommern
Passee;13058;Mecklenburg-Vorpommern
Zuesow;13058;Mecklenburg-Vorpommern
Gross Krankow;13058;Mecklenburg-Vorpommern
Bobitz;13058;Mecklenburg-Vorpommern
Beidendorf;13058;Mecklenburg-Vorpommern
Bad Kleinen;13058;Mecklenburg-Vorpommern
Hohen Viecheln;13058;Mecklenburg-Vorpommern
Insel Poel;13058;Mecklenburg-Vorpommern
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Quarnbek;1058;Schleswig-Holstein
Ottendorf;1058;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Melsdorf;1058;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Molfsee;1058;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kronshagen;1058;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Klausdorf;1057;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Kiel;1002;Schleswig-Holstein
Altenholz;1058;Schleswig-Holstein
Lehmkuhlen;1057;Schleswig-Holstein
Kuehren;1057;Schleswig-Holstein
Pohnsdorf;1057;Schleswig-Holstein
Honigsee;1057;Schleswig-Holstein
Schellhorn;1057;Schleswig-Holstein
Preetz;1057;Schleswig-Holstein
Postfeld;1057;Schleswig-Holstein
Rastorf;1057;Schleswig-Holstein
Wahlstorf;1057;Schleswig-Holstein
Neudorf-Bornstein;1058;Schleswig-Holstein
Gettorf;1058;Schleswig-Holstein
Tuettendorf;1058;Schleswig-Holstein
Lindau;1058;Schleswig-Holstein
Neuwittenbek;1058;Schleswig-Holstein
Schinkel;1058;Schleswig-Holstein
Noer;1058;Schleswig-Holstein
Hoehndorf;1057;Schleswig-Holstein
Wisch;1057;Schleswig-Holstein
Schoenberg (Holstein);1057;Schleswig-Holstein
Krokau;1057;Schleswig-Holstein
Krummbek;1057;Schleswig-Holstein
Barsbek;1057;Schleswig-Holstein
Stakendorf;1057;Schleswig-Holstein
Fiefbergen;1057;Schleswig-Holstein
Bendfeld;1057;Schleswig-Holstein
Boksee;1057;Schleswig-Holstein
Boehnhusen;1058;Schleswig-Holstein
Flintbek;1058;Schleswig-Holstein
Techelsdorf;1058;Schleswig-Holstein
Schoenhorst;1058;Schleswig-Holstein
Raisdorf;1057;Schleswig-Holstein
Heikendorf;1057;Schleswig-Holstein
Strande;1058;Schleswig-Holstein
Schwedeneck;1058;Schleswig-Holstein
Daenischenhagen;1058;Schleswig-Holstein
Schoenkirchen;1057;Schleswig-Holstein
Dobersdorf;1057;Schleswig-Holstein
Laboe;1057;Schleswig-Holstein
Lutterbek;1057;Schleswig-Holstein
Stein;1057;Schleswig-Holstein
Wendtorf;1057;Schleswig-Holstein
Brodersdorf;1057;Schleswig-Holstein
Lammershagen;1057;Schleswig-Holstein
Selent;1057;Schleswig-Holstein
Martensrade;1057;Schleswig-Holstein
Mucheln;1057;Schleswig-Holstein
Achterwehr;1058;Schleswig-Holstein
Schierensee;1058;Schleswig-Holstein
Soeren;1058;Schleswig-Holstein
Grevenkrug;1058;Schleswig-Holstein
Schmalstede;1058;Schleswig-Holstein
Reesdorf;1058;Schleswig-Holstein
Blumenthal;1058;Schleswig-Holstein
Felde;1058;Schleswig-Holstein
Felm;1058;Schleswig-Holstein
Klein Barkau;1057;Schleswig-Holstein
Barmissen;1057;Schleswig-Holstein
Kirchbarkau;1057;Schleswig-Holstein
Grossbarkau;1057;Schleswig-Holstein
Rodenbek;1058;Schleswig-Holstein
Mielkendorf;1058;Schleswig-Holstein
Moenkeberg;1057;Schleswig-Holstein
Warnau;1057;Schleswig-Holstein
Nettelsee;1057;Schleswig-Holstein
Loeptin;1057;Schleswig-Holstein
Bothkamp;1057;Schleswig-Holstein
Osdorf;1058;Schleswig-Holstein
Probsteierhagen;1057;Schleswig-Holstein
Fahren;1057;Schleswig-Holstein
Prasdorf;1057;Schleswig-Holstein
Passade;1057;Schleswig-Holstein
Rumohr;1058;Schleswig-Holstein
Fargau-Pratjau;1057;Schleswig-Holstein
Stoltenberg;1057;Schleswig-Holstein
Schlesen;1057;Schleswig-Holstein
